glottocode	family
norw1255	Sign Language [sign1238]
croa1242	Sign Language [sign1238]
yugo1238	Sign Language [sign1238]
mala1549	Sign Language [sign1238]
malt1238	Sign Language [sign1238]
maur1240	Sign Language [sign1238]
moza1235	Sign Language [sign1238]
mand1477	Sign Language [sign1238]
yang1309	Sign Language [sign1238]
nica1238	Sign Language [sign1238]
haip1238	Sign Language [sign1238]
chia1237	Sign Language [sign1238]
oldb1247	Sign Language [sign1238]
pena1248	Sign Language [sign1238]
pers1244	Sign Language [sign1238]
esto1238	Sign Language [sign1238]
geor1254	Sign Language [sign1238]
lith1236	Sign Language [sign1238]
mold1243	Sign Language [sign1238]
mong1264	Sign Language [sign1238]
russ1255	Sign Language [sign1238]
ukra1235	Sign Language [sign1238]
salv1237	Sign Language [sign1238]
span1263	Sign Language [sign1238]
vene1237	Sign Language [sign1238]
sril1237	Sign Language [sign1238]
finl1235	Sign Language [sign1238]
finn1310	Sign Language [sign1238]
port1277	Sign Language [sign1238]
swed1236	Sign Language [sign1238]
tanz1238	Sign Language [sign1238]
tibe1277	Sign Language [sign1238]
turk1288	Sign Language [sign1238]
cuba1235	Sign Language [sign1238]
guya1253	Sign Language [sign1238]
zamb1239	Sign Language [sign1238]
zimb1247	Sign Language [sign1238]
berb1261	Sign Language [sign1238]
inte1259	Sign Language [sign1238]
adam1238	Sign Language [sign1238]
alba1273	Sign Language [sign1238]
alip1234	Sign Language [sign1238]
alsa1242	Sign Language [sign1238]
amam1247	Sign Language [sign1238]
anga1315	Sign Language [sign1238]
arab1399	Sign Language [sign1238]
bank1251	Sign Language [sign1238]
beng1239	Sign Language [sign1238]
brib1244	Sign Language [sign1238]
brun1247	Sign Language [sign1238]
bura1295	Sign Language [sign1238]
cena1234	Sign Language [sign1238]
cent2319	Sign Language [sign1238]
chat1269	Sign Language [sign1238]
dadh1234	Sign Language [sign1238]
doue1234	Sign Language [sign1238]
einm1234	Sign Language [sign1238]
enga1253	Sign Language [sign1238]
extr1248	Sign Language [sign1238]
fnqi1234	Sign Language [sign1238]
fren1280	Sign Language [sign1238]
ghan1245	Sign Language [sign1238]
ghar1240	Sign Language [sign1238]
guin1260	Sign Language [sign1238]
ibok1234	Sign Language [sign1238]
inui1247	Sign Language [sign1238]
jama1256	Sign Language [sign1238]
jhan1234	Sign Language [sign1238]
juml1239	Sign Language [sign1238]
kafr1234	Sign Language [sign1238]
kail1256	Sign Language [sign1238]
kaja1257	Sign Language [sign1238]
kere1299	Sign Language [sign1238]
lang1336	Sign Language [sign1238]
ling1271	Sign Language [sign1238]
ling1272	Sign Language [sign1238]
ling1273	Sign Language [sign1238]
macu1262	Sign Language [sign1238]
maga1273	Sign Language [sign1238]
mara1418	Sign Language [sign1238]
mard1245	Sign Language [sign1238]
mart1251	Sign Language [sign1238]
maun1242	Sign Language [sign1238]
mave1234	Sign Language [sign1238]
maxa1248	Sign Language [sign1238]
mbou1245	Sign Language [sign1238]
meem1235	Sign Language [sign1238]
yuca1236	Sign Language [sign1238]
mehe1245	Sign Language [sign1238]
miri1273	Sign Language [sign1238]
miya1268	Sign Language [sign1238]
mofu1251	Sign Language [sign1238]
moun1255	Sign Language [sign1238]
nana1261	Sign Language [sign1238]
neba1243	Sign Language [sign1238]
nuev1238	Sign Language [sign1238]
oldk1238	Sign Language [sign1238]
orig1234	Sign Language [sign1238]
papi1256	Sign Language [sign1238]
oldc1248	Sign Language [sign1238]
prov1243	Sign Language [sign1238]
qahv1234	Sign Language [sign1238]
saot1241	Sign Language [sign1238]
seyc1234	Sign Language [sign1238]
sina1273	Sign Language [sign1238]
sivi1235	Sign Language [sign1238]
solo1262	Sign Language [sign1238]
sout3305	Sign Language [sign1238]
tebu1240	Sign Language [sign1238]
tere1282	Sign Language [sign1238]
urub1243	Sign Language [sign1238]
wani1243	Sign Language [sign1238]
yoln1234	Sign Language [sign1238]
yoru1246	Sign Language [sign1238]
zina1239	Sign Language [sign1238]
dakp1242	Sino-Tibetan [sino1245]
dzal1238	Sino-Tibetan [sino1245]
clas1254	Sino-Tibetan [sino1245]
chan1309	Sino-Tibetan [sino1245]
lada1244	Sino-Tibetan [sino1245]
zang1248	Sino-Tibetan [sino1245]
balt1258	Sino-Tibetan [sino1245]
puri1258	Sino-Tibetan [sino1245]
dolp1239	Sino-Tibetan [sino1245]
tich1238	Sino-Tibetan [sino1245]
huml1238	Sino-Tibetan [sino1245]
kyer1238	Sino-Tibetan [sino1245]
nubr1241	Sino-Tibetan [sino1245]
tsum1240	Sino-Tibetan [sino1245]
hela1238	Sino-Tibetan [sino1245]
kaga1252	Sino-Tibetan [sino1245]
lhom1239	Sino-Tibetan [sino1245]
lowa1242	Sino-Tibetan [sino1245]
mugo1238	Sino-Tibetan [sino1245]
jire1238	Sino-Tibetan [sino1245]
naab1241	Sino-Tibetan [sino1245]
sher1255	Sino-Tibetan [sino1245]
walu1241	Sino-Tibetan [sino1245]
tibe1272	Sino-Tibetan [sino1245]
baim1244	Sino-Tibetan [sino1245]
chon1285	Sino-Tibetan [sino1245]
hbru1241	Sino-Tibetan [sino1245]
zhon1235	Sino-Tibetan [sino1245]
kham1282	Sino-Tibetan [sino1245]
sder1236	Sino-Tibetan [sino1245]
bhot1235	Sino-Tibetan [sino1245]
jadd1243	Sino-Tibetan [sino1245]
spit1240	Sino-Tibetan [sino1245]
stod1241	Sino-Tibetan [sino1245]
brok1248	Sino-Tibetan [sino1245]
brok1249	Sino-Tibetan [sino1245]
choc1275	Sino-Tibetan [sino1245]
grom1238	Sino-Tibetan [sino1245]
dzon1239	Sino-Tibetan [sino1245]
laya1253	Sino-Tibetan [sino1245]
luna1243	Sino-Tibetan [sino1245]
sikk1242	Sino-Tibetan [sino1245]
lakh1240	Sino-Tibetan [sino1245]
kham1283	Sino-Tibetan [sino1245]
amdo1237	Sino-Tibetan [sino1245]
dong1304	Sino-Tibetan [sino1245]
gser1236	Sino-Tibetan [sino1245]
bumt1240	Sino-Tibetan [sino1245]
khen1241	Sino-Tibetan [sino1245]
kurt1248	Sino-Tibetan [sino1245]
chal1267	Sino-Tibetan [sino1245]
nyen1254	Sino-Tibetan [sino1245]
basu1243	Sino-Tibetan [sino1245]
song1316	Sino-Tibetan [sino1245]
kuta1241	Sino-Tibetan [sino1245]
nort2709	Sino-Tibetan [sino1245]
sout2715	Sino-Tibetan [sino1245]
east2346	Sino-Tibetan [sino1245]
guru1261	Sino-Tibetan [sino1245]
mana1288	Sino-Tibetan [sino1245]
narp1239	Sino-Tibetan [sino1245]
chan1310	Sino-Tibetan [sino1245]
thak1245	Sino-Tibetan [sino1245]
east2347	Sino-Tibetan [sino1245]
west2415	Sino-Tibetan [sino1245]
seke1240	Sino-Tibetan [sino1245]
kaik1246	Sino-Tibetan [sino1245]
gahr1239	Sino-Tibetan [sino1245]
rong1264	Sino-Tibetan [sino1245]
suna1241	Sino-Tibetan [sino1245]
chau1259	Sino-Tibetan [sino1245]
byan1241	Sino-Tibetan [sino1245]
darm1243	Sino-Tibetan [sino1245]
zhan1239	Sino-Tibetan [sino1245]
rang1266	Sino-Tibetan [sino1245]
chit1279	Sino-Tibetan [sino1245]
kana1283	Sino-Tibetan [sino1245]
kinn1249	Sino-Tibetan [sino1245]
jang1254	Sino-Tibetan [sino1245]
shum1243	Sino-Tibetan [sino1245]
patt1248	Sino-Tibetan [sino1245]
tina1246	Sino-Tibetan [sino1245]
kala1376	Sino-Tibetan [sino1245]
tsha1245	Sino-Tibetan [sino1245]
dima1251	Sino-Tibetan [sino1245]
kokb1239	Sino-Tibetan [sino1245]
rian1262	Sino-Tibetan [sino1245]
tipp1239	Sino-Tibetan [sino1245]
usui1238	Sino-Tibetan [sino1245]
bodo1269	Sino-Tibetan [sino1245]
kach1279	Sino-Tibetan [sino1245]
tiwa1253	Sino-Tibetan [sino1245]
deor1238	Sino-Tibetan [sino1245]
garo1247	Sino-Tibetan [sino1245]
aton1241	Sino-Tibetan [sino1245]
koch1250	Sino-Tibetan [sino1245]
rabh1238	Sino-Tibetan [sino1245]
ruga1238	Sino-Tibetan [sino1245]
kach1280	Sino-Tibetan [sino1245]
sing1264	Sino-Tibetan [sino1245]
chak1270	Sino-Tibetan [sino1245]
andr1246	Sino-Tibetan [sino1245]
seng1275	Sino-Tibetan [sino1245]
phay1241	Sino-Tibetan [sino1245]
kado1242	Sino-Tibetan [sino1245]
burm1262	Sino-Tibetan [sino1245]
tama1328	Sino-Tibetan [sino1245]
chan1313	Sino-Tibetan [sino1245]
khia1236	Sino-Tibetan [sino1245]
lein1237	Sino-Tibetan [sino1245]
maky1235	Sino-Tibetan [sino1245]
kony1248	Sino-Tibetan [sino1245]
phom1236	Sino-Tibetan [sino1245]
wanc1238	Sino-Tibetan [sino1245]
noct1238	Sino-Tibetan [sino1245]
mukl1234	Sino-Tibetan [sino1245]
nahe1238	Sino-Tibetan [sino1245]
pont1258	Sino-Tibetan [sino1245]
tase1235	Sino-Tibetan [sino1245]
tikh1243	Sino-Tibetan [sino1245]
tuts1235	Sino-Tibetan [sino1245]
chai1254	Sino-Tibetan [sino1245]
hpon1238	Sino-Tibetan [sino1245]
chas1234	Sino-Tibetan [sino1245]
lash1243	Sino-Tibetan [sino1245]
maru1249	Sino-Tibetan [sino1245]
pela1242	Sino-Tibetan [sino1245]
zaiw1241	Sino-Tibetan [sino1245]
acha1249	Sino-Tibetan [sino1245]
lian1258	Sino-Tibetan [sino1245]
luxi1238	Sino-Tibetan [sino1245]
ngoc1235	Sino-Tibetan [sino1245]
inth1238	Sino-Tibetan [sino1245]
marm1234	Sino-Tibetan [sino1245]
rakh1245	Sino-Tibetan [sino1245]
nucl1310	Sino-Tibetan [sino1245]
oldb1235	Sino-Tibetan [sino1245]
tavo1242	Sino-Tibetan [sino1245]
taun1248	Sino-Tibetan [sino1245]
bisu1244	Sino-Tibetan [sino1245]
laom1237	Sino-Tibetan [sino1245]
pyen1239	Sino-Tibetan [sino1245]
coon1239	Sino-Tibetan [sino1245]
phun1245	Sino-Tibetan [sino1245]
sang1320	Sino-Tibetan [sino1245]
bant1298	Sino-Tibetan [sino1245]
cauh1234	Sino-Tibetan [sino1245]
biyo1243	Sino-Tibetan [sino1245]
enuu1235	Sino-Tibetan [sino1245]
kadu1253	Sino-Tibetan [sino1245]
mpii1239	Sino-Tibetan [sino1245]
akeu1235	Sino-Tibetan [sino1245]
akha1245	Sino-Tibetan [sino1245]
chep1243	Sino-Tibetan [sino1245]
muda1235	Sino-Tibetan [sino1245]
hani1248	Sino-Tibetan [sino1245]
honi1244	Sino-Tibetan [sino1245]
phan1254	Sino-Tibetan [sino1245]
cosa1234	Sino-Tibetan [sino1245]
sila1247	Sino-Tibetan [sino1245]
buyu1238	Sino-Tibetan [sino1245]
youl1235	Sino-Tibetan [sino1245]
kuco1235	Sino-Tibetan [sino1245]
lahu1252	Sino-Tibetan [sino1245]
lahu1253	Sino-Tibetan [sino1245]
kats1235	Sino-Tibetan [sino1245]
sadu1234	Sino-Tibetan [sino1245]
sama1295	Sino-Tibetan [sino1245]
lawu1238	Sino-Tibetan [sino1245]
sout2719	Sino-Tibetan [sino1245]
lipo1242	Sino-Tibetan [sino1245]
miqi1235	Sino-Tibetan [sino1245]
lolo1259	Sino-Tibetan [sino1245]
hler1235	Sino-Tibetan [sino1245]
limi1243	Sino-Tibetan [sino1245]
mili1235	Sino-Tibetan [sino1245]
kuam1234	Sino-Tibetan [sino1245]
kuan1249	Sino-Tibetan [sino1245]
sona1244	Sino-Tibetan [sino1245]
ekaa1234	Sino-Tibetan [sino1245]
west1506	Sino-Tibetan [sino1245]
xish1235	Sino-Tibetan [sino1245]
dong1286	Sino-Tibetan [sino1245]
east2696	Sino-Tibetan [sino1245]
xuzh1234	Sino-Tibetan [sino1245]
sout3210	Sino-Tibetan [sino1245]
yang1304	Sino-Tibetan [sino1245]
talu1238	Sino-Tibetan [sino1245]
lisu1250	Sino-Tibetan [sino1245]
tang1372	Sino-Tibetan [sino1245]
lamu1257	Sino-Tibetan [sino1245]
nalu1239	Sino-Tibetan [sino1245]
sama1296	Sino-Tibetan [sino1245]
lagh1245	Sino-Tibetan [sino1245]
bokh1237	Sino-Tibetan [sino1245]
phum1235	Sino-Tibetan [sino1245]
muzi1235	Sino-Tibetan [sino1245]
nort2716	Sino-Tibetan [sino1245]
sout2722	Sino-Tibetan [sino1245]
qila1235	Sino-Tibetan [sino1245]
thop1236	Sino-Tibetan [sino1245]
moji1238	Sino-Tibetan [sino1245]
anip1235	Sino-Tibetan [sino1245]
labo1243	Sino-Tibetan [sino1245]
hlep1236	Sino-Tibetan [sino1245]
khlu1236	Sino-Tibetan [sino1245]
zokh1238	Sino-Tibetan [sino1245]
phuk1235	Sino-Tibetan [sino1245]
farn1234	Sino-Tibetan [sino1245]
east2349	Sino-Tibetan [sino1245]
nort2718	Sino-Tibetan [sino1245]
sout2723	Sino-Tibetan [sino1245]
nyis1235	Sino-Tibetan [sino1245]
awuu1235	Sino-Tibetan [sino1245]
gepo1234	Sino-Tibetan [sino1245]
same1240	Sino-Tibetan [sino1245]
sani1265	Sino-Tibetan [sino1245]
ayiz1244	Sino-Tibetan [sino1245]
ches1238	Sino-Tibetan [sino1245]
wudi1238	Sino-Tibetan [sino1245]
wume1235	Sino-Tibetan [sino1245]
wusa1235	Sino-Tibetan [sino1245]
sich1238	Sino-Tibetan [sino1245]
aluo1235	Sino-Tibetan [sino1245]
ache1244	Sino-Tibetan [sino1245]
alug1235	Sino-Tibetan [sino1245]
phup1237	Sino-Tibetan [sino1245]
phup1239	Sino-Tibetan [sino1245]
phuz1235	Sino-Tibetan [sino1245]
phal1256	Sino-Tibetan [sino1245]
alop1235	Sino-Tibetan [sino1245]
phol1237	Sino-Tibetan [sino1245]
azha1235	Sino-Tibetan [sino1245]
sani1269	Sino-Tibetan [sino1245]
axiy1235	Sino-Tibetan [sino1245]
azhe1235	Sino-Tibetan [sino1245]
nisi1238	Sino-Tibetan [sino1245]
nusu1239	Sino-Tibetan [sino1245]
zauz1238	Sino-Tibetan [sino1245]
phol1235	Sino-Tibetan [sino1245]
kath1251	Sino-Tibetan [sino1245]
maan1239	Sino-Tibetan [sino1245]
mang1429	Sino-Tibetan [sino1245]
maza1306	Sino-Tibetan [sino1245]
muan1234	Sino-Tibetan [sino1245]
mant1265	Sino-Tibetan [sino1245]
mond1267	Sino-Tibetan [sino1245]
ugon1239	Sino-Tibetan [sino1245]
pail1244	Sino-Tibetan [sino1245]
ersu1241	Sino-Tibetan [sino1245]
lizu1234	Sino-Tibetan [sino1245]
tosu1234	Sino-Tibetan [sino1245]
guiq1238	Sino-Tibetan [sino1245]
laze1238	Sino-Tibetan [sino1245]
naxi1245	Sino-Tibetan [sino1245]
yong1270	Sino-Tibetan [sino1245]
namu1246	Sino-Tibetan [sino1245]
shix1238	Sino-Tibetan [sino1245]
east2351	Sino-Tibetan [sino1245]
west2417	Sino-Tibetan [sino1245]
nort2723	Sino-Tibetan [sino1245]
sout2729	Sino-Tibetan [sino1245]
sout2728	Sino-Tibetan [sino1245]
nort2722	Sino-Tibetan [sino1245]
sout3257	Sino-Tibetan [sino1245]
quey1238	Sino-Tibetan [sino1245]
japh1234	Sino-Tibetan [sino1245]
tsho1240	Sino-Tibetan [sino1245]
zbua1234	Sino-Tibetan [sino1245]
situ1238	Sino-Tibetan [sino1245]
guan1266	Sino-Tibetan [sino1245]
horp1239	Sino-Tibetan [sino1245]
shan1274	Sino-Tibetan [sino1245]
tang1334	Sino-Tibetan [sino1245]
drag1234	Sino-Tibetan [sino1245]
lamo1245	Sino-Tibetan [sino1245]
zlar1234	Sino-Tibetan [sino1245]
zhab1238	Sino-Tibetan [sino1245]
nort2732	Sino-Tibetan [sino1245]
sout2739	Sino-Tibetan [sino1245]
dhim1246	Sino-Tibetan [sino1245]
lhok1238	Sino-Tibetan [sino1245]
toto1302	Sino-Tibetan [sino1245]
miju1243	Sino-Tibetan [sino1245]
zakh1243	Sino-Tibetan [sino1245]
gong1251	Sino-Tibetan [sino1245]
lepc1244	Sino-Tibetan [sino1245]
bujh1238	Sino-Tibetan [sino1245]
chep1245	Sino-Tibetan [sino1245]
dura1244	Sino-Tibetan [sino1245]
gama1251	Sino-Tibetan [sino1245]
east2354	Sino-Tibetan [sino1245]
west2420	Sino-Tibetan [sino1245]
shes1236	Sino-Tibetan [sino1245]
east2352	Sino-Tibetan [sino1245]
west2418	Sino-Tibetan [sino1245]
chuk1270	Sino-Tibetan [sino1245]
kulu1253	Sino-Tibetan [sino1245]
nach1240	Sino-Tibetan [sino1245]
saam1282	Sino-Tibetan [sino1245]
samp1249	Sino-Tibetan [sino1245]
bant1281	Sino-Tibetan [sino1245]
wali1261	Sino-Tibetan [sino1245]
caml1239	Sino-Tibetan [sino1245]
dung1252	Sino-Tibetan [sino1245]
puma1239	Sino-Tibetan [sino1245]
athp1241	Sino-Tibetan [sino1245]
belh1239	Sino-Tibetan [sino1245]
chhi1245	Sino-Tibetan [sino1245]
chhu1238	Sino-Tibetan [sino1245]
yakk1236	Sino-Tibetan [sino1245]
nort2727	Sino-Tibetan [sino1245]
sout2734	Sino-Tibetan [sino1245]
yamp1242	Sino-Tibetan [sino1245]
east2357	Sino-Tibetan [sino1245]
west2422	Sino-Tibetan [sino1245]
limb1266	Sino-Tibetan [sino1245]
jeru1240	Sino-Tibetan [sino1245]
wamb1257	Sino-Tibetan [sino1245]
bahi1252	Sino-Tibetan [sino1245]
sunw1242	Sino-Tibetan [sino1245]
wayu1241	Sino-Tibetan [sino1245]
thul1246	Sino-Tibetan [sino1245]
tilu1238	Sino-Tibetan [sino1245]
dumi1241	Sino-Tibetan [sino1245]
khal1275	Sino-Tibetan [sino1245]
koii1238	Sino-Tibetan [sino1245]
east2773	Sino-Tibetan [sino1245]
newa1246	Sino-Tibetan [sino1245]
paha1257	Sino-Tibetan [sino1245]
bara1357	Sino-Tibetan [sino1245]
than1259	Sino-Tibetan [sino1245]
bwek1238	Sino-Tibetan [sino1245]
geba1237	Sino-Tibetan [sino1245]
brek1238	Sino-Tibetan [sino1245]
manu1255	Sino-Tibetan [sino1245]
east2342	Sino-Tibetan [sino1245]
west2409	Sino-Tibetan [sino1245]
yint1235	Sino-Tibetan [sino1245]
mobw1234	Sino-Tibetan [sino1245]
geko1235	Sino-Tibetan [sino1245]
kaya1315	Sino-Tibetan [sino1245]
yinb1236	Sino-Tibetan [sino1245]
zaye1235	Sino-Tibetan [sino1245]
paok1235	Sino-Tibetan [sino1245]
pwoe1235	Sino-Tibetan [sino1245]
pwow1235	Sino-Tibetan [sino1245]
phra1235	Sino-Tibetan [sino1245]
pwon1235	Sino-Tibetan [sino1245]
paku1238	Sino-Tibetan [sino1245]
sgaw1245	Sino-Tibetan [sino1245]
wewa1238	Sino-Tibetan [sino1245]
bugu1246	Sino-Tibetan [sino1245]
chug1252	Sino-Tibetan [sino1245]
lish1235	Sino-Tibetan [sino1245]
sart1249	Sino-Tibetan [sino1245]
sher1257	Sino-Tibetan [sino1245]
sulu1241	Sino-Tibetan [sino1245]
west2873	Sino-Tibetan [sino1245]
anga1288	Sino-Tibetan [sino1245]
chok1243	Sino-Tibetan [sino1245]
khez1235	Sino-Tibetan [sino1245]
maon1238	Sino-Tibetan [sino1245]
oina1234	Sino-Tibetan [sino1245]
poum1235	Sino-Tibetan [sino1245]
nort2725	Sino-Tibetan [sino1245]
poch1243	Sino-Tibetan [sino1245]
sout2732	Sino-Tibetan [sino1245]
sumi1235	Sino-Tibetan [sino1245]
aona1235	Sino-Tibetan [sino1245]
loth1237	Sino-Tibetan [sino1245]
sang1321	Sino-Tibetan [sino1245]
wuii1234	Sino-Tibetan [sino1245]
long1375	Sino-Tibetan [sino1245]
maku1273	Sino-Tibetan [sino1245]
para1302	Sino-Tibetan [sino1245]
yimc1240	Sino-Tibetan [sino1245]
amri1238	Sino-Tibetan [sino1245]
karb1241	Sino-Tibetan [sino1245]
bawm1236	Sino-Tibetan [sino1245]
bual1235	Sino-Tibetan [sino1245]
fala1243	Sino-Tibetan [sino1245]
haka1240	Sino-Tibetan [sino1245]
darl1242	Sino-Tibetan [sino1245]
biet1238	Sino-Tibetan [sino1245]
hmar1241	Sino-Tibetan [sino1245]
syri1242	Sino-Tibetan [sino1245]
hran1239	Sino-Tibetan [sino1245]
saka1283	Sino-Tibetan [sino1245]
lush1249	Sino-Tibetan [sino1245]
pank1249	Sino-Tibetan [sino1245]
tawr1235	Sino-Tibetan [sino1245]
laut1236	Sino-Tibetan [sino1245]
mara1382	Sino-Tibetan [sino1245]
shen1247	Sino-Tibetan [sino1245]
zyph1238	Sino-Tibetan [sino1245]
sent1260	Sino-Tibetan [sino1245]
zotu1235	Sino-Tibetan [sino1245]
anal1239	Sino-Tibetan [sino1245]
lamk1238	Sino-Tibetan [sino1245]
aimo1244	Sino-Tibetan [sino1245]
chir1283	Sino-Tibetan [sino1245]
puru1266	Sino-Tibetan [sino1245]
khar1288	Sino-Tibetan [sino1245]
koir1240	Sino-Tibetan [sino1245]
komi1270	Sino-Tibetan [sino1245]
chot1239	Sino-Tibetan [sino1245]
tara1313	Sino-Tibetan [sino1245]
mons1234	Sino-Tibetan [sino1245]
moyo1238	Sino-Tibetan [sino1245]
rang1267	Sino-Tibetan [sino1245]
sorb1250	Sino-Tibetan [sino1245]
east2779	Sino-Tibetan [sino1245]
khum1248	Sino-Tibetan [sino1245]
mroc1235	Sino-Tibetan [sino1245]
reng1255	Sino-Tibetan [sino1245]
gang1266	Sino-Tibetan [sino1245]
vaip1239	Sino-Tibetan [sino1245]
ngaw1239	Sino-Tibetan [sino1245]
simt1238	Sino-Tibetan [sino1245]
siyi1240	Sino-Tibetan [sino1245]
zouu1235	Sino-Tibetan [sino1245]
pait1244	Sino-Tibetan [sino1245]
ralt1242	Sino-Tibetan [sino1245]
tedi1235	Sino-Tibetan [sino1245]
thad1238	Sino-Tibetan [sino1245]
asho1236	Sino-Tibetan [sino1245]
sumt1234	Sino-Tibetan [sino1245]
chin1478	Sino-Tibetan [sino1245]
daai1236	Sino-Tibetan [sino1245]
kaan1248	Sino-Tibetan [sino1245]
munc1235	Sino-Tibetan [sino1245]
ngal1291	Sino-Tibetan [sino1245]
mani1292	Sino-Tibetan [sino1245]
khoi1251	Sino-Tibetan [sino1245]
mari1416	Sino-Tibetan [sino1245]
chal1279	Sino-Tibetan [sino1245]
east2902	Sino-Tibetan [sino1245]
kong1298	Sino-Tibetan [sino1245]
khan1277	Sino-Tibetan [sino1245]
lair1234	Sino-Tibetan [sino1245]
nort3286	Sino-Tibetan [sino1245]
nort3287	Sino-Tibetan [sino1245]
tang1336	Sino-Tibetan [sino1245]
suan1234	Sino-Tibetan [sino1245]
inpu1234	Sino-Tibetan [sino1245]
mara1379	Sino-Tibetan [sino1245]
lian1251	Sino-Tibetan [sino1245]
mzie1235	Sino-Tibetan [sino1245]
zeme1240	Sino-Tibetan [sino1245]
rong1266	Sino-Tibetan [sino1245]
than1255	Sino-Tibetan [sino1245]
koro1316	Sino-Tibetan [sino1245]
mila1245	Sino-Tibetan [sino1245]
bori1243	Sino-Tibetan [sino1245]
misi1242	Sino-Tibetan [sino1245]
damu1236	Sino-Tibetan [sino1245]
tang1377	Sino-Tibetan [sino1245]
apat1240	Sino-Tibetan [sino1245]
boka1249	Sino-Tibetan [sino1245]
naaa1245	Sino-Tibetan [sino1245]
tagi1241	Sino-Tibetan [sino1245]
galo1242	Sino-Tibetan [sino1245]
nyis1236	Sino-Tibetan [sino1245]
nort2724	Sino-Tibetan [sino1245]
cent2004	Sino-Tibetan [sino1245]
sout2730	Sino-Tibetan [sino1245]
caij1234	Sino-Tibetan [sino1245]
long1417	Sino-Tibetan [sino1245]
lure1234	Sino-Tibetan [sino1245]
bang1369	Sino-Tibetan [sino1245]
saja1240	Sino-Tibetan [sino1245]
diga1241	Sino-Tibetan [sino1245]
idum1241	Sino-Tibetan [sino1245]
anuu1241	Sino-Tibetan [sino1245]
mruu1242	Sino-Tibetan [sino1245]
drun1238	Sino-Tibetan [sino1245]
nung1282	Sino-Tibetan [sino1245]
rawa1265	Sino-Tibetan [sino1245]
olek1239	Sino-Tibetan [sino1245]
raji1240	Sino-Tibetan [sino1245]
raut1239	Sino-Tibetan [sino1245]
rawa1264	Sino-Tibetan [sino1245]
lite1248	Sino-Tibetan [sino1245]
ganc1239	Sino-Tibetan [sino1245]
hakk1236	Sino-Tibetan [sino1245]
midd1344	Sino-Tibetan [sino1245]
jiny1235	Sino-Tibetan [sino1245]
daoh1239	Sino-Tibetan [sino1245]
hezh1244	Sino-Tibetan [sino1245]
mand1415	Sino-Tibetan [sino1245]
tang1373	Sino-Tibetan [sino1245]
wutu1241	Sino-Tibetan [sino1245]
dung1253	Sino-Tibetan [sino1245]
gang1272	Sino-Tibetan [sino1245]
quji1234	Sino-Tibetan [sino1245]
huiz1242	Sino-Tibetan [sino1245]
wuch1236	Sino-Tibetan [sino1245]
xian1251	Sino-Tibetan [sino1245]
nort3268	Sino-Tibetan [sino1245]
sout3250	Sino-Tibetan [sino1245]
yuec1235	Sino-Tibetan [sino1245]
mind1253	Sino-Tibetan [sino1245]
minn1241	Sino-Tibetan [sino1245]
puxi1243	Sino-Tibetan [sino1245]
minb1244	Sino-Tibetan [sino1245]
minz1235	Sino-Tibetan [sino1245]
oldc1244	Sino-Tibetan [sino1245]
waxi1236	Sino-Tibetan [sino1245]
namm1235	Sino-Tibetan [sino1245]
cata1286	Siouan [siou1252]
wocc1242	Siouan [siou1252]
mand1446	Siouan [siou1252]
crow1244	Siouan [siou1252]
hida1246	Siouan [siou1252]
assi1247	Siouan [siou1252]
ston1242	Siouan [siou1252]
dako1258	Siouan [siou1252]
lako1247	Siouan [siou1252]
omah1247	Siouan [siou1252]
kans1243	Siouan [siou1252]
osag1243	Siouan [siou1252]
quap1242	Siouan [siou1252]
hoch1243	Siouan [siou1252]
iowa1245	Siouan [siou1252]
bilo1248	Siouan [siou1252]
ofoo1242	Siouan [siou1252]
tute1247	Siouan [siou1252]
sius1254	None
kris1246	Sko [skoo1245]
boun1246	Sko [skoo1245]
unii1234	Sko [skoo1245]
wara1302	Sko [skoo1245]
puar1240	Sko [skoo1245]
rawo1244	Sko [skoo1245]
womo1238	Sko [skoo1245]
leit1234	Sko [skoo1245]
vani1248	Sko [skoo1245]
wutu1244	Sko [skoo1245]
nucl1634	Sko [skoo1245]
momi1242	Somahai [soma1242]
momu1241	Somahai [soma1242]
humb1243	Songhay [song1307]
koyr1242	Songhay [song1307]
tond1249	Songhay [song1307]
dend1243	Songhay [song1307]
zarm1239	Songhay [song1307]
koyr1240	Songhay [song1307]
kora1291	Songhay [song1307]
tada1238	Songhay [song1307]
tagd1238	Songhay [song1307]
tasa1240	Songhay [song1307]
brun1235	South-Eastern Tasmanian [sout1293]
sout1439	South-Eastern Tasmanian [sout1293]
aran1237	South Bird's Head [sout3418]
kemb1235	South Bird's Head [sout3418]
koko1265	South Bird's Head [sout3418]
kabu1249	South Bird's Head [sout3418]
kais1235	South Bird's Head [sout3418]
pura1253	South Bird's Head [sout3418]
murr1258	Southern Daly [sout2772]
nang1259	Southern Daly [sout2772]
aari1239	South Omotic [sout2845]
gayi1237	South Omotic [sout2845]
hame1242	South Omotic [sout2845]
